Transaction_ID,Transaction_Date,Sender_ID,Receiver_ID,Sender_Bank,Receiver_Bank,City,Device_Type,Transaction_Type,Amount_INR,Transaction_Status,Account_Age_Days,Transactions_Last_24H,Avg_Transaction_Amount_7D,Failed_Transactions_24H,IP_Risk_Score,Device_Risk_Score,Location_Change_KM,Fraud_Reason,Fraud_Label,Is_Fraud
UPI1021019,26-05-25 23:10,CUST90225,MER9032,ICICI,Canara Bank,Ahmedabad,Android,Mobile Number,174.55,Success,350,4,254.96,2,44.97,29.57,2.11,Normal Activity,Legitimate,0
UPI1021020,26-05-25 23:20,CUST92273,MER8191,Kotak,HDFC,Kolkata,Android,UPI ID,619.88,Success,1785,2,89.43,0,52,21.01,9.48,Normal Activity,Legitimate,0
UPI1021021,26-05-25 23:30,CUST91550,MER9018,Axis,Bank of Baroda,Bengaluru,iOS,QR Code,525.84,Success,1731,3,835.07,1,42.48,94.36,17.2,Normal Activity,Legitimate,0
UPI1021022,26-05-25 23:40,CUST97354,MER1580,Bank of Baroda,ICICI,Kolkata,Android,UPI ID,1779.77,Success,1062,0,1392.55,0,16.47,19.25,10.77,Normal Activity,Legitimate,0
UPI1021023,26-05-25 23:50,CUST86680,MER6269,Axis,Bank of Baroda,Ahmedabad,Android,QR Code,158.63,Success,1496,0,76.72,1,94.18,35,0.29,Normal Activity,Legitimate,0
UPI1021024,27-05-25 0:00,CUST67602,MER2851,SBI,Axis,Jaipur,iOS,QR Code,301.62,Success,2847,3,590.39,1,12.44,6.68,2.49,Normal Activity,Legitimate,0
UPI1021025,27-05-25 0:10,CUST76403,MER6909,ICICI,Kotak,Mumbai,Android,QR Code,214.8,Success,1271,5,503.17,0,90.88,55.27,3.47,Normal Activity,Legitimate,0
UPI1021026,27-05-25 0:20,CUST37182,MER3139,Axis,Bank of Baroda,Bhopal,iOS,UPI ID,1230.91,Success,1199,3,210.59,2,61.41,45.36,5.92,Normal Activity,Legitimate,0
UPI1021027,27-05-25 0:30,CUST89876,MER3192,Kotak,Canara Bank,Chennai,Android,UPI ID,1101.72,Success,1692,2,233.75,0,77.58,42.64,9.36,Normal Activity,Legitimate,0
UPI1021028,27-05-25 0:40,CUST87373,MER6982,HDFC,ICICI,Kolkata,Web,QR Code,1261.11,Success,871,5,266.03,0,1.48,35.65,7.33,Normal Activity,Legitimate,0
UPI1021029,27-05-25 0:50,CUST57059,MER3222,Kotak,HDFC,Delhi,Android,Mobile Number,341.08,Success,185,2,92.77,1,5.45,64.15,3.63,Normal Activity,Legitimate,0
UPI1021030,27-05-25 1:00,CUST18787,MER4216,Axis,SBI,Chennai,Android,UPI ID,726.47,Success,2565,5,326.32,1,85.07,23.38,1.7,Normal Activity,Legitimate,0
UPI1021031,27-05-25 1:10,CUST10393,MER5798,Canara Bank,Canara Bank,Jaipur,Android,Mobile Number,216.29,Success,1789,4,768.75,2,67.16,49.04,0.78,Normal Activity,Legitimate,0
UPI1021032,27-05-25 1:20,CUST71775,MER7278,PNB,SBI,Kolkata,Android,QR Code,906.34,Success,2057,2,71.64,0,13.32,20.49,4.16,Normal Activity,Legitimate,0
UPI1021033,27-05-25 1:30,CUST69454,MER1540,PNB,HDFC,Kolkata,Android,UPI ID,1481.8,Success,2123,6,1030.03,0,17.71,15.54,7.94,Normal Activity,Legitimate,0
UPI1021034,27-05-25 1:40,CUST22056,MER5332,Bank of Baroda,Bank of Baroda,Mumbai,Android,Mobile Number,346.11,Success,699,6,344.92,0,37.03,4.02,3.01,Normal Activity,Legitimate,0
UPI1021035,27-05-25 1:50,CUST71483,MER2735,Axis,PNB,Hyderabad,Android,UPI ID,237.82,Success,503,4,480.73,0,86.14,0.32,7.73,Normal Activity,Legitimate,0
UPI1021036,27-05-25 2:00,CUST54957,MER4943,SBI,Axis,Bengaluru,Android,UPI ID,3650.59,Success,1341,3,125.57,0,31.11,84.4,0.42,Normal Activity,Legitimate,0
UPI1021037,27-05-25 2:10,CUST38429,MER8951,ICICI,PNB,Bengaluru,Android,UPI ID,1645.29,Reversed,2279,5,223.48,1,75.02,32.34,17.73,Normal Activity,Legitimate,0
UPI1021038,27-05-25 2:20,CUST55909,MER6706,SBI,Bank of Baroda,Bhopal,iOS,UPI ID,70.37,Success,282,4,1015.61,0,93.62,77.85,3.53,Normal Activity,Legitimate,0
UPI1021039,27-05-25 2:30,CUST62906,MER6818,Kotak,Bank of Baroda,Bengaluru,iOS,QR Code,655.04,Success,2029,6,757.72,1,43.87,81.73,10.55,Normal Activity,Legitimate,0
UPI1021040,27-05-25 2:40,CUST96290,MER6160,Canara Bank,HDFC,Hyderabad,iOS,Collect Request,1635.43,Success,2470,4,314.54,0,75.29,89.98,6.07,Normal Activity,Legitimate,0
UPI1021041,27-05-25 2:50,CUST54389,MER7602,ICICI,HDFC,Chennai,Android,UPI ID,1114.58,Success,191,3,360.6,0,39.67,91.76,3.42,Normal Activity,Legitimate,0
UPI1021042,27-05-25 3:00,CUST30905,MER7121,Canara Bank,Kotak,Ahmedabad,Android,QR Code,1141.13,Success,2216,3,123.69,0,80.33,19.46,8.36,Normal Activity,Legitimate,0
UPI1021043,27-05-25 3:10,CUST99619,MER8909,SBI,Canara Bank,Bhopal,Web,QR Code,1096.77,Success,1839,4,281.38,1,99.93,42.94,2.65,Normal Activity,Legitimate,0
UPI1021044,27-05-25 3:20,CUST63730,MER5719,Axis,ICICI,Kolkata,iOS,QR Code,328.91,Success,1901,8,371.11,0,31.86,37.47,10.51,Normal Activity,Legitimate,0
UPI1021045,27-05-25 3:30,CUST67557,MER6592,ICICI,HDFC,Pune,Android,Collect Request,630.69,Success,2809,2,1056.13,0,6.62,63.8,13.3,Normal Activity,Legitimate,0
UPI1021046,27-05-25 3:40,CUST96113,MER3105,HDFC,PNB,Bengaluru,Android,QR Code,887.33,Success,2324,6,90.96,2,53.58,91.86,7.5,Normal Activity,Legitimate,0
UPI1021047,27-05-25 3:50,CUST76199,MER7828,HDFC,HDFC,Jaipur,Android,QR Code,593.23,Success,1806,6,465.64,1,57.9,69.02,11.81,Normal Activity,Legitimate,0
UPI1021048,27-05-25 4:00,CUST57301,MER8655,Kotak,SBI,Pune,Android,UPI ID,668.59,Success,2377,5,234.45,1,22.55,24.11,4.08,Normal Activity,Legitimate,0
UPI1021049,27-05-25 4:10,CUST94752,MER5044,Bank of Baroda,ICICI,Jaipur,Android,QR Code,133.81,Success,2456,4,520.9,1,78.32,70.49,3.34,Normal Activity,Legitimate,0
UPI1021050,27-05-25 4:20,CUST57259,MER5275,SBI,SBI,Jaipur,Android,UPI ID,553.81,Success,924,2,4054.29,1,39.23,25.04,10.31,Normal Activity,Legitimate,0
UPI1021051,27-05-25 4:30,CUST84801,MER1027,PNB,Axis,Jaipur,Android,QR Code,292.64,Success,1480,3,516.95,0,86.54,55.58,4.11,Normal Activity,Legitimate,0
UPI1021052,27-05-25 4:40,CUST14574,MER3947,Kotak,Bank of Baroda,Hyderabad,Android,UPI ID,486.05,Failed,1683,6,91.69,0,72.52,61.34,0.22,Normal Activity,Legitimate,0
UPI1021053,27-05-25 4:50,CUST98291,MER8905,HDFC,SBI,Ahmedabad,Android,UPI ID,435.09,Success,1202,2,598.86,1,90.83,98.7,2.87,Normal Activity,Legitimate,0
UPI1021054,27-05-25 5:00,CUST66776,MER6874,Axis,PNB,Bhopal,Android,UPI ID,625.5,Success,2315,4,407.1,1,65.54,52.05,7.29,Normal Activity,Legitimate,0
UPI1021055,27-05-25 5:10,CUST98212,MER3038,Axis,PNB,Chennai,Android,UPI ID,982.21,Success,2956,4,677.74,0,14.56,15.89,0.6,Normal Activity,Legitimate,0
UPI1021056,27-05-25 5:20,CUST97097,MER7963,Axis,Bank of Baroda,Mumbai,Android,QR Code,1227.09,Success,2498,3,494.25,0,76.77,60.72,0.44,Normal Activity,Fraud,1
UPI1021057,27-05-25 5:30,CUST34737,MER6896,PNB,Canara Bank,Kolkata,iOS,UPI ID,281.68,Success,353,0,442.38,2,2.01,45.33,3.81,Normal Activity,Legitimate,0
UPI1021058,27-05-25 5:40,CUST33390,MER2809,Axis,Axis,Kolkata,Android,UPI ID,376.31,Success,752,3,1535.57,0,95.51,15.61,6.69,Normal Activity,Legitimate,0
UPI1021059,27-05-25 5:50,CUST62330,MER9897,Axis,PNB,Chennai,Android,QR Code,1767.86,Success,39,4,138.87,0,7.96,98.1,13.22,Normal Activity,Legitimate,0
UPI1021060,27-05-25 6:00,CUST81082,MER2703,HDFC,Axis,Pune,Android,QR Code,834.73,Success,1165,0,294.17,1,4.2,11.36,0.93,Normal Activity,Legitimate,0
UPI1021061,27-05-25 6:10,CUST63642,MER4093,ICICI,ICICI,Hyderabad,Android,QR Code,433.67,Success,848,4,952.9,1,96.91,93.77,23.5,Normal Activity,Legitimate,0
UPI1021062,27-05-25 6:20,CUST31280,MER8268,Bank of Baroda,Axis,Bhopal,Android,Mobile Number,293.34,Success,70,2,185.4,0,88.02,91.1,16.73,Normal Activity,Legitimate,0
UPI1021063,27-05-25 6:30,CUST31037,MER4247,PNB,HDFC,Mumbai,Web,QR Code,836.71,Success,1098,2,1334.53,1,1.73,96.32,13.93,Normal Activity,Legitimate,0
UPI1021064,27-05-25 6:40,CUST50576,MER1271,Axis,HDFC,Chennai,iOS,Collect Request,1532.33,Success,2308,2,199.98,0,37.52,82.14,16.86,Normal Activity,Legitimate,0
UPI1021065,27-05-25 6:50,CUST38564,MER6168,PNB,SBI,Delhi,Web,QR Code,729.71,Success,1700,4,302.32,1,35.4,65.99,3.91,Normal Activity,Fraud,1
UPI1021066,27-05-25 7:00,CUST95439,MER7137,PNB,Bank of Baroda,Kolkata,Android,Mobile Number,325.48,Success,1021,9,458.22,0,68.07,20.2,9.59,Normal Activity,Legitimate,0
UPI1021067,27-05-25 7:10,CUST99928,MER8780,PNB,SBI,Hyderabad,Android,QR Code,271.66,Success,245,0,960.98,0,2.15,68.63,2.85,Normal Activity,Legitimate,0
UPI1021068,27-05-25 7:20,CUST38087,MER7718,ICICI,ICICI,Delhi,Android,UPI ID,188,Success,2262,3,256.7,1,95.5,63.22,5.62,Normal Activity,Legitimate,0
UPI1021069,27-05-25 7:30,CUST97829,MER3892,Bank of Baroda,Axis,Delhi,Android,QR Code,457.65,Success,1947,5,294.13,0,33.64,81.65,10.27,Normal Activity,Legitimate,0
UPI1021070,27-05-25 7:40,CUST86213,MER2967,Bank of Baroda,HDFC,Delhi,Web,Collect Request,813.52,Success,275,4,452.8,0,95.11,73.3,1.53,Normal Activity,Legitimate,0
UPI1021071,27-05-25 7:50,CUST22803,MER5814,Axis,Canara Bank,Mumbai,Android,QR Code,210.8,Success,2916,4,558.25,0,27.61,90.91,4.42,Normal Activity,Legitimate,0
UPI1021072,27-05-25 8:00,CUST56002,MER4805,Bank of Baroda,SBI,Chennai,Android,QR Code,682.62,Success,2983,2,753.36,2,57.47,45.44,33.56,Normal Activity,Legitimate,0
UPI1021073,27-05-25 8:10,CUST76761,MER7497,Kotak,Kotak,Hyderabad,Android,QR Code,1089.07,Success,836,5,535.72,0,64.85,22.96,2.37,Normal Activity,Legitimate,0
UPI1021074,27-05-25 8:20,CUST81310,MER2567,SBI,PNB,Chennai,Android,QR Code,1639.68,Success,1936,7,702.59,0,62.08,13.25,1.34,Normal Activity,Fraud,1
UPI1021075,27-05-25 8:30,CUST88579,MER9555,ICICI,ICICI,Kolkata,iOS,Mobile Number,241.07,Success,881,4,609.08,2,79.58,53.49,30.37,Normal Activity,Legitimate,0
UPI1021076,27-05-25 8:40,CUST26163,MER6782,Canara Bank,Axis,Chennai,Android,UPI ID,425.39,Success,382,6,234.85,0,96.94,53.11,14.03,Normal Activity,Legitimate,0
UPI1021077,27-05-25 8:50,CUST78380,MER5681,SBI,ICICI,Delhi,iOS,QR Code,1838.06,Success,1700,4,537.76,1,41.53,36.6,0.31,Normal Activity,Fraud,1
UPI1021078,27-05-25 9:00,CUST82883,MER6396,HDFC,Canara Bank,Ahmedabad,Android,Collect Request,323.49,Success,660,3,512.52,0,82.67,16.99,6.14,Normal Activity,Legitimate,0
UPI1021079,27-05-25 9:10,CUST61885,MER1202,Kotak,Bank of Baroda,Jaipur,Android,QR Code,153.97,Success,598,4,366.37,0,50.34,17.31,6.58,Normal Activity,Legitimate,0
UPI1021080,27-05-25 9:20,CUST96340,MER2931,Bank of Baroda,Axis,Pune,Android,UPI ID,364.56,Success,1156,4,452.71,0,0.32,69.51,9.21,Normal Activity,Legitimate,0
UPI1021081,27-05-25 9:30,CUST46764,MER8088,Axis,Axis,Pune,Android,Collect Request,2195.49,Pending,1663,4,159.81,1,16.71,98.92,5.05,Normal Activity,Legitimate,0
UPI1021082,27-05-25 9:40,CUST72126,MER9806,Axis,ICICI,Bengaluru,Android,Collect Request,153.43,Success,2138,3,656.62,1,34.72,64.02,3.3,Normal Activity,Legitimate,0
UPI1021083,27-05-25 9:50,CUST77224,MER5270,Bank of Baroda,SBI,Bengaluru,iOS,Collect Request,935.09,Success,1974,6,440.49,0,33.79,57.37,11.55,Normal Activity,Legitimate,0
UPI1021084,27-05-25 10:00,CUST57055,MER6372,HDFC,Bank of Baroda,Delhi,iOS,UPI ID,183.42,Success,929,0,461.15,0,80.92,42.21,0.32,Normal Activity,Legitimate,0
UPI1021085,27-05-25 10:10,CUST61599,MER4437,ICICI,SBI,Hyderabad,Android,QR Code,126.56,Success,1331,3,484.11,1,23.05,97.84,4.8,Normal Activity,Fraud,1
UPI1021086,27-05-25 10:20,CUST92787,MER2177,Bank of Baroda,Axis,Jaipur,Android,QR Code,457.31,Success,1135,2,249.01,0,41.8,18.67,3.88,Normal Activity,Legitimate,0
UPI1021087,27-05-25 10:30,CUST88040,MER8823,Bank of Baroda,Bank of Baroda,Hyderabad,Android,QR Code,276.59,Success,618,5,645.36,0,29.73,16.74,13.32,Normal Activity,Legitimate,0
UPI1021088,27-05-25 10:40,CUST49720,MER3993,Axis,Canara Bank,Mumbai,Android,QR Code,457.6,Success,2707,3,797.86,0,75.37,83.76,8.19,Normal Activity,Legitimate,0
UPI1021089,27-05-25 10:50,CUST54484,MER3412,ICICI,HDFC,Chennai,Android,UPI ID,139.7,Success,2999,2,397.42,0,96.52,82.68,15.35,Normal Activity,Legitimate,0
UPI1021090,27-05-25 11:00,CUST48852,MER4772,Axis,Axis,Delhi,Android,UPI ID,223.02,Success,446,4,428.75,0,3.21,13.1,0.46,Normal Activity,Legitimate,0
UPI1021091,27-05-25 11:10,CUST23219,MER6795,Bank of Baroda,Kotak,Ahmedabad,Android,UPI ID,831,Success,1199,4,147.09,0,89.07,90.28,6.28,High IP & Device Risk,Fraud,1
UPI1021092,27-05-25 11:20,CUST58865,MER8508,ICICI,SBI,Bhopal,iOS,UPI ID,2844.63,Failed,279,3,256.87,2,0.91,69.96,0.72,Normal Activity,Legitimate,0
UPI1021093,27-05-25 11:30,CUST64457,MER9457,SBI,ICICI,Hyderabad,Android,UPI ID,305.16,Success,1540,5,603.29,0,69.38,58.8,2.28,Normal Activity,Legitimate,0
UPI1021094,27-05-25 11:40,CUST46817,MER7318,ICICI,Axis,Jaipur,iOS,UPI ID,835.41,Success,214,1,162.35,3,28.99,6.5,4.88,Normal Activity,Legitimate,0
UPI1021095,27-05-25 11:50,CUST78993,MER8851,HDFC,SBI,Chennai,Android,UPI ID,40.48,Success,1827,7,882.33,0,66.38,68.02,1.9,Normal Activity,Legitimate,0
UPI1021096,27-05-25 12:00,CUST62380,MER1507,Canara Bank,SBI,Jaipur,Android,QR Code,709.39,Success,2093,0,304.42,0,56.24,35.25,4.98,Normal Activity,Legitimate,0
UPI1021097,27-05-25 12:10,CUST60400,MER2387,Axis,Axis,Mumbai,Android,UPI ID,11376.5,Success,686,5,337.57,0,5.6,38.88,0.77,Normal Activity,Legitimate,0
UPI1021098,27-05-25 12:20,CUST46258,MER5029,Kotak,Axis,Delhi,Android,Mobile Number,681.74,Success,1113,4,581.33,0,93.3,83.37,0.39,Normal Activity,Legitimate,0
UPI1021099,27-05-25 12:30,CUST91006,MER1250,ICICI,SBI,Pune,Android,QR Code,98.82,Success,2757,6,985.61,0,50.01,71.21,0.4,Normal Activity,Legitimate,0
UPI1021100,27-05-25 12:40,CUST58957,MER3566,Kotak,Kotak,Mumbai,Android,Collect Request,581.57,Success,1390,2,342.26,0,85.34,2.16,3.61,Normal Activity,Legitimate,0
UPI1021101,27-05-25 12:50,CUST28281,MER9677,Canara Bank,ICICI,Jaipur,Android,UPI ID,800.14,Success,295,5,506.05,1,19.98,75.24,0.57,Normal Activity,Legitimate,0
UPI1021102,27-05-25 13:00,CUST87264,MER1196,Bank of Baroda,Axis,Bengaluru,iOS,Collect Request,736.81,Success,601,5,273.41,0,56.53,46.64,1.07,Normal Activity,Legitimate,0
UPI1021103,27-05-25 13:10,CUST61331,MER2298,ICICI,Axis,Pune,Android,UPI ID,182.17,Success,2202,8,2289.09,0,69.37,21.39,1.33,Normal Activity,Legitimate,0
UPI1021104,27-05-25 13:20,CUST55680,MER6485,SBI,PNB,Hyderabad,Web,Mobile Number,529.95,Success,195,7,403.94,0,8.23,74.92,1.32,Normal Activity,Legitimate,0
UPI1021105,27-05-25 13:30,CUST48723,MER6205,Kotak,HDFC,Mumbai,Android,QR Code,1175.45,Success,2081,2,601.86,1,31.03,97.13,6.48,Normal Activity,Legitimate,0
UPI1021106,27-05-25 13:40,CUST20162,MER3196,HDFC,Axis,Hyderabad,iOS,QR Code,2271.38,Success,1773,6,622.66,0,98.52,85.18,0.8,Normal Activity,Legitimate,0
UPI1021107,27-05-25 13:50,CUST61095,MER2361,Kotak,Bank of Baroda,Ahmedabad,Web,UPI ID,173.61,Failed,1711,3,302.01,0,62.08,76.53,4,Normal Activity,Legitimate,0
UPI1021108,27-05-25 14:00,CUST21338,MER3661,ICICI,Kotak,Jaipur,Android,QR Code,199.1,Success,2014,3,629.74,0,70.71,13.88,6.16,Normal Activity,Legitimate,0
UPI1021109,27-05-25 14:10,CUST97832,MER7692,Bank of Baroda,Kotak,Mumbai,Android,QR Code,1599.39,Pending,2567,1,888.2,1,78.29,2.8,10.99,Normal Activity,Legitimate,0
UPI1021110,27-05-25 14:20,CUST21675,MER2944,Canara Bank,Axis,Ahmedabad,Android,QR Code,255.86,Success,2884,8,368.02,0,67.52,51.93,7.24,Normal Activity,Legitimate,0
UPI1021111,27-05-25 14:30,CUST99606,MER2062,HDFC,ICICI,Kolkata,Web,UPI ID,308.01,Success,2561,3,272.98,1,19.66,12.92,8.11,Normal Activity,Legitimate,0
UPI1021112,27-05-25 14:40,CUST30080,MER2229,Canara Bank,Canara Bank,Bhopal,Android,QR Code,555.8,Success,472,8,224.1,0,40.58,4.36,0.42,Normal Activity,Legitimate,0
UPI1021113,27-05-25 14:50,CUST23936,MER9417,SBI,ICICI,Pune,Android,QR Code,728.81,Failed,2109,3,220.51,0,27.1,18.56,18.12,Normal Activity,Legitimate,0
UPI1021114,27-05-25 15:00,CUST20019,MER3485,Canara Bank,Axis,Delhi,Android,QR Code,2593.95,Success,2610,2,470.54,0,52.82,26.15,7.65,Normal Activity,Legitimate,0
UPI1021115,27-05-25 15:10,CUST77282,MER8262,Kotak,Axis,Delhi,Android,QR Code,242.03,Success,1056,3,320.32,0,92.37,83.66,3.4,Normal Activity,Legitimate,0
UPI1021116,27-05-25 15:20,CUST59681,MER2456,HDFC,Bank of Baroda,Kolkata,Android,QR Code,371.72,Success,1208,1,477.67,2,50.75,15.14,6,Normal Activity,Legitimate,0
UPI1021117,27-05-25 15:30,CUST98304,MER9193,Kotak,Kotak,Ahmedabad,iOS,QR Code,992.87,Success,1227,5,360.44,0,57.98,28.08,0.38,Normal Activity,Legitimate,0
UPI1021118,27-05-25 15:40,CUST83861,MER2534,SBI,Bank of Baroda,Chennai,Android,QR Code,411.72,Success,58,8,259.44,0,80.57,16.18,1.77,Normal Activity,Legitimate,0
UPI1021119,27-05-25 15:50,CUST14486,MER9494,SBI,HDFC,Mumbai,Android,QR Code,316.57,Success,1352,7,488.25,0,99.13,33.93,15.67,Normal Activity,Legitimate,0
UPI1021120,27-05-25 16:00,CUST92021,MER5582,SBI,Bank of Baroda,Bhopal,Android,Mobile Number,504.74,Success,135,3,337.39,1,97.17,36.91,1.24,Normal Activity,Legitimate,0
UPI1021121,27-05-25 16:10,CUST89864,MER3658,Bank of Baroda,Axis,Mumbai,Android,UPI ID,2821.34,Success,2035,1,1170.32,0,94.33,30.75,25.21,Normal Activity,Legitimate,0
UPI1021122,27-05-25 16:20,CUST29112,MER9581,SBI,ICICI,Hyderabad,Web,Collect Request,2361.78,Success,2604,2,1701.19,0,2.73,17.97,10.28,Normal Activity,Legitimate,0
UPI1021123,27-05-25 16:30,CUST61697,MER7873,HDFC,Bank of Baroda,Bhopal,Android,UPI ID,128.91,Success,2403,2,958.72,1,37.64,25.93,11.69,Normal Activity,Legitimate,0
UPI1021124,27-05-25 16:40,CUST65998,MER3559,HDFC,Axis,Bhopal,iOS,Collect Request,376.93,Success,268,6,548.84,1,0.96,32.23,6.95,Normal Activity,Fraud,1
UPI1021125,27-05-25 16:50,CUST36576,MER7953,Canara Bank,SBI,Hyderabad,Android,QR Code,1039.1,Success,886,3,426.37,0,59.9,64.71,4.31,Normal Activity,Fraud,1
UPI1021126,27-05-25 17:00,CUST60100,MER1989,Canara Bank,Kotak,Jaipur,Android,UPI ID,679.03,Success,800,6,630.81,0,12.54,10.82,10.39,Normal Activity,Legitimate,0
UPI1021127,27-05-25 17:10,CUST91238,MER3631,PNB,Kotak,Mumbai,Android,Mobile Number,345.03,Success,1837,7,3699.44,1,99.09,32.43,8.01,Normal Activity,Legitimate,0
UPI1021128,27-05-25 17:20,CUST31320,MER6344,SBI,Canara Bank,Bhopal,iOS,UPI ID,2067.4,Success,1387,3,973.94,0,18.78,34.01,18.14,Normal Activity,Legitimate,0
UPI1021129,27-05-25 17:30,CUST93973,MER3697,Bank of Baroda,HDFC,Ahmedabad,Android,QR Code,274.32,Success,2918,2,254.6,0,87.6,53.51,1.64,Normal Activity,Legitimate,0
UPI1021130,27-05-25 17:40,CUST75729,MER4183,PNB,Bank of Baroda,Mumbai,Android,QR Code,617.02,Success,602,1,1030.48,0,87.78,49.06,1.23,Normal Activity,Fraud,1
UPI1021131,27-05-25 17:50,CUST94879,MER1739,PNB,ICICI,Kolkata,Android,Mobile Number,176.52,Success,441,8,250.15,1,46.44,78.88,15.36,Normal Activity,Legitimate,0
UPI1021132,27-05-25 18:00,CUST39144,MER8912,ICICI,Axis,Pune,iOS,Collect Request,2028.58,Success,2884,3,265.16,0,66.67,94.14,11.41,Normal Activity,Legitimate,0
UPI1021133,27-05-25 18:10,CUST67326,MER1502,HDFC,HDFC,Hyderabad,Android,QR Code,824.53,Reversed,775,5,265.7,0,79.37,18.32,10.31,Normal Activity,Legitimate,0
UPI1021134,27-05-25 18:20,CUST87148,MER6681,SBI,PNB,Bengaluru,Android,Collect Request,858.02,Success,340,9,152.34,1,0.27,6.75,8.1,Normal Activity,Legitimate,0
UPI1021135,27-05-25 18:30,CUST29307,MER4819,Canara Bank,ICICI,Bhopal,Android,QR Code,691.82,Success,27,2,204.24,1,85.89,48.07,7.25,Normal Activity,Legitimate,0
UPI1021136,27-05-25 18:40,CUST70598,MER6831,HDFC,PNB,Bengaluru,Web,Collect Request,361.02,Success,2052,8,1763.26,2,40.98,40.28,1.06,Normal Activity,Fraud,1
UPI1021137,27-05-25 18:50,CUST29623,MER7852,Kotak,Kotak,Bhopal,iOS,UPI ID,848.06,Success,832,4,344.75,1,46.3,87.59,27.21,Normal Activity,Legitimate,0
UPI1021138,27-05-25 19:00,CUST30249,MER8680,Bank of Baroda,Canara Bank,Ahmedabad,Android,QR Code,221.77,Reversed,2102,3,712.41,0,78.64,83.09,8.28,Normal Activity,Legitimate,0
UPI1021139,27-05-25 19:10,CUST83765,MER7594,ICICI,SBI,Kolkata,Web,Collect Request,1222.83,Success,1546,2,340.94,1,7.06,23,0.19,Normal Activity,Legitimate,0
UPI1021140,27-05-25 19:20,CUST82131,MER9474,PNB,Axis,Kolkata,Android,UPI ID,4274.64,Success,2345,5,163.01,0,7.59,45.28,3,Normal Activity,Legitimate,0
UPI1021141,27-05-25 19:30,CUST48377,MER9380,SBI,Canara Bank,Ahmedabad,Android,UPI ID,1009.79,Success,904,4,877.94,0,3.63,93.73,10.63,Normal Activity,Legitimate,0
UPI1021142,27-05-25 19:40,CUST62365,MER5220,Canara Bank,ICICI,Pune,iOS,Collect Request,903.45,Success,2570,3,207.4,0,70.84,22.95,1.8,Normal Activity,Legitimate,0
UPI1021143,27-05-25 19:50,CUST44551,MER4759,ICICI,ICICI,Bengaluru,Android,QR Code,338.61,Success,136,3,496.08,0,83.53,87.19,4.57,High IP & Device Risk,Fraud,1
UPI1021144,27-05-25 20:00,CUST52926,MER2814,PNB,Axis,Hyderabad,Android,UPI ID,352.75,Success,1440,2,123.08,1,8.91,18.59,12.31,Normal Activity,Legitimate,0
UPI1021145,27-05-25 20:10,CUST97750,MER1939,HDFC,Kotak,Mumbai,Android,QR Code,250.93,Success,850,3,486.67,0,85.76,29.79,1.01,Normal Activity,Legitimate,0
UPI1021146,27-05-25 20:20,CUST48599,MER6031,HDFC,Bank of Baroda,Bhopal,Android,QR Code,347.26,Failed,2260,5,236.78,0,97.01,71.05,5.68,Normal Activity,Legitimate,0
UPI1021147,27-05-25 20:30,CUST32593,MER8050,Bank of Baroda,HDFC,Delhi,Android,QR Code,461.66,Success,494,3,603.1,1,78.26,14.33,3.88,Normal Activity,Legitimate,0
UPI1021148,27-05-25 20:40,CUST70334,MER7794,Kotak,Axis,Pune,Android,QR Code,1114.94,Success,812,3,502.13,0,99.19,50.8,5.63,Normal Activity,Legitimate,0
UPI1021149,27-05-25 20:50,CUST69893,MER4939,Canara Bank,ICICI,Hyderabad,Android,UPI ID,2444.62,Success,1251,3,609.46,0,21.79,64.45,3.01,Normal Activity,Legitimate,0
UPI1021150,27-05-25 21:00,CUST52636,MER3661,Canara Bank,PNB,Kolkata,iOS,QR Code,1053.92,Failed,1643,2,647.36,0,97.12,27.3,0.84,Normal Activity,Legitimate,0
UPI1021151,27-05-25 21:10,CUST79225,MER2979,SBI,Kotak,Chennai,Android,QR Code,406.29,Pending,787,2,228.08,0,65.68,26.48,0.18,Normal Activity,Legitimate,0
UPI1021152,27-05-25 21:20,CUST50363,MER4382,SBI,Axis,Delhi,Android,Collect Request,97.7,Success,1110,2,358.89,0,8.64,12.63,0.63,Normal Activity,Legitimate,0
UPI1021153,27-05-25 21:30,CUST65959,MER9599,Axis,HDFC,Delhi,Android,QR Code,85.47,Failed,1775,5,763.34,2,65.96,17.58,15.44,Normal Activity,Legitimate,0
UPI1021154,27-05-25 21:40,CUST90223,MER9464,PNB,Canara Bank,Chennai,Android,UPI ID,607.89,Success,932,4,193.9,1,32.93,98.14,3.75,Normal Activity,Legitimate,0
UPI1021155,27-05-25 21:50,CUST95917,MER3914,Canara Bank,Kotak,Pune,Web,UPI ID,132.57,Success,2432,3,793.33,1,61.47,70.04,13.65,Normal Activity,Legitimate,0
UPI1021156,27-05-25 22:00,CUST99125,MER2035,Kotak,PNB,Bhopal,Android,QR Code,818.14,Success,192,3,387.04,0,97.48,10.91,3.92,Normal Activity,Legitimate,0
UPI1021157,27-05-25 22:10,CUST11120,MER6262,Bank of Baroda,PNB,Kolkata,iOS,QR Code,172.39,Success,1780,4,404.66,0,86.65,28.15,2.09,Normal Activity,Legitimate,0
UPI1021158,27-05-25 22:20,CUST26491,MER2190,PNB,Bank of Baroda,Kolkata,Android,UPI ID,169.67,Pending,1539,3,232.96,1,24.83,68.96,5.22,Normal Activity,Legitimate,0
